GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36
0500000US53011,53011,"Clark County, Washington",37243,387,57149,1743,63865,2287,71855,2913,50976,1727,74958,3302,73736,6436,79800,4314,53750,6155,36068,2163,40208,4888,57632,7211,32596,4781,27167,3244,61901,1972,75258,2702,41875,2807,19972,730,23995,1959,48705,5510,29468,3701,77179,6785,15801,1032,20730,1441,16824,1226,31559,702,31971,1743,31375,678,43197,2087,15625,5723,41164,1112,49322,2826,36060,1228,37259,1932,41452,1702,25278,1957
0500000US53013,53013,"Columbia County, Washington",28872,3303,36818,10420,58427,11307,58482,29698,58382,7851,55938,35785,-,**,-,**,36923,66061,22596,7826,24808,6967,-,**,17727,5545,-,**,41389,16126,57750,14638,32788,14944,14324,2273,15882,1836,20804,20600,20179,17633,-,**,14643,6508,10568,10542,6389,15079,22656,5393,30781,13843,22127,2640,35673,2693,35550,46807,33750,18003,43036,14779,29107,2614,25250,23896,31597,4399,28482,12412
0500000US53015,53015,"Cowlitz County, Washington",32316,1016,50159,2317,56016,5048,59528,4417,45000,7204,73393,7527,77026,5115,79242,20891,61950,13529,40437,5957,36382,10996,102237,27258,43120,5778,24231,6110,50775,5663,69710,5631,40141,4660,16715,1469,24136,2688,41118,10738,26763,4913,75079,7478,13490,3119,14399,6234,12311,1782,27184,1894,23845,2650,29860,2009,46250,4277,29873,12633,47393,8266,51709,7153,35484,2685,39848,5712,34280,5937,25847,5867
0500000US53017,53017,"Douglas County, Washington",28517,2204,50736,3558,51972,4674,54602,7218,42109,18062,67468,10515,57188,36374,70882,10020,66538,27903,31109,7979,47531,7752,40865,15797,24592,6832,27105,24775,61857,7627,71582,9905,27370,29875,18770,1186,20250,5538,45221,18457,22813,5028,66326,7652,18018,2420,15570,4525,18061,3087,30000,2636,29254,6568,30227,2760,24857,1538,19836,1907,41628,6162,36259,2872,27995,4817,24197,2975,36984,4590,27167,5987
0500000US53019,53019,"Ferry County, Washington",27380,4606,41250,5300,42847,22333,32422,30001,44375,11470,66607,19778,41250,18398,76477,5530,66500,32257,36346,4428,33889,9167,162788,102773,43875,10091,9583,6307,49688,16732,62917,23689,40192,16169,11838,4814,34583,34127,25938,52958,"2,500-",***,41250,62136,10469,7038,4671,3483,20592,7608,19234,5184,7500,14847,20216,5025,45000,20155,7222,10007,52308,53762,26667,24564,22361,10408,21875,20421,23750,7726,6944,44679
0500000US53021,53021,"Franklin County, Washington",30129,1105,51561,2012,54882,4154,54225,5679,56266,4461,67596,5539,84375,27114,80478,21810,54821,16203,35113,2797,35618,2279,73750,51999,36232,12613,22346,16045,53409,14247,64295,9234,35458,8440,20862,1193,23803,3393,52425,18576,40738,9217,66190,10371,14936,2641,19261,4790,20577,1908,30237,2538,30189,5157,30258,2607,26607,3165,19639,1007,41811,9144,58884,6316,28511,2401,27818,2283,34139,10397,28152,6992
0500000US53023,53023,"Garfield County, Washington",34667,6012,41944,8824,45625,10873,46667,12338,42083,25772,55729,13444,-,**,-,**,56354,10597,22721,5069,-,**,-,**,22574,5130,-,**,45417,17969,36964,12226,-,**,20966,9884,-,**,47750,13593,40982,8077,-,**,20833,11112,"2,500-",***,3839,5530,26875,10272,23542,27907,30139,9119,40650,3455,35625,6282,38333,5769,41989,4103,50441,5184,76339,17004,44063,9947,-,**
0500000US53025,53025,"Grant County, Washington",27858,1491,46467,3822,49775,5845,52247,5772,41471,7851,59388,6528,45474,6643,70000,10689,45476,7816,30582,7440,27788,14963,83750,123471,27747,7890,25489,37139,46458,8812,51383,19095,36875,14082,20055,2238,21071,8283,42328,17174,32174,6589,65238,6846,13396,4816,19092,3074,19020,6385,27154,1892,23375,4647,30394,1956,23225,2216,19846,1336,42431,3662,51250,2557,32171,2291,34924,2340,37632,6247,22138,5336
0500000US53027,53027,"Grays Harbor County, Washington",30695,987,50595,2606,56203,6126,57527,6677,52531,15027,61175,4550,54938,10779,63889,11655,55673,25630,37333,6928,37850,4739,51563,1511,25282,17421,40909,45868,51489,5103,66875,14623,37143,10792,18555,1679,22319,1345,47703,6312,26411,7245,51162,6948,15823,1683,15694,3262,16750,1063,28304,1756,29404,2257,27144,2214,38028,3440,24912,6414,41678,3655,39162,4048,31775,2659,30625,3961,40642,6109,22354,12452
0500000US53029,53029,"Island County, Washington",35093,1584,51701,2433,53593,4308,55165,5672,49375,12842,73984,6317,71136,19247,82566,17462,68056,39422,36453,3736,41449,6461,46114,7277,35156,5385,31767,5841,60431,3080,63763,3877,38971,4914,16758,1726,20483,2803,69209,4917,45217,25824,71919,5642,12147,2137,14129,4126,12464,5991,26505,2156,25581,5335,26869,2674,40463,3216,41184,12229,38762,3487,43352,11428,38060,4882,38350,5693,47851,7862,17813,7341
0500000US53031,53031,"Jefferson County, Washington",29613,2089,45000,6265,62865,10991,64688,19500,61866,6310,61359,29087,61359,25985,98269,96886,46944,55741,31862,3766,31951,6203,27292,26574,33387,11821,30845,7522,45948,8895,46607,14108,31458,18992,18750,4414,25987,9836,36274,14527,35072,28149,70556,42483,16218,5738,13217,7555,20364,5599,25271,4413,20932,2442,30014,4017,30989,2632,11136,12508,29318,3409,36750,4651,35032,11793,29092,14986,35602,10717,39583,22572
0500000US53033,53033,"King County, Washington",47190,393,72492,595,80224,836,88672,1798,65851,1214,95043,1197,101185,820,89571,1965,61230,1819,45004,1008,42195,1015,92556,5117,37147,1741,44267,2991,65631,1138,74085,1887,41837,1485,21369,260,27824,1097,50275,4854,30692,2775,87921,3126,18786,686,22880,969,17906,934,36303,462,38808,1377,35194,628,42453,1128,21800,1839,41542,1131,48613,2021,33416,1266,36515,879,36371,1076,23976,1310
0500000US53035,53035,"Kitsap County, Washington",37698,1116,60403,1182,64815,2848,69211,4145,55424,3782,78504,3364,78281,4599,82296,2588,59250,5945,36648,1884,41096,5250,62465,13167,29344,3627,31804,4499,60961,2322,68942,7755,43629,7404,20384,1287,25958,1093,52416,11390,39853,6341,70962,8214,15679,1384,19240,1442,16802,1749,28006,1840,24425,2208,30229,1002,45940,1610,33514,10285,43173,4261,50609,3404,38285,3841,53163,4714,35044,5394,24618,3906
0500000US53037,53037,"Kittitas County, Washington",27503,2141,44042,3693,49091,6898,53846,9601,41912,11250,46338,10102,48542,23062,71250,16453,33450,16021,36181,8335,40354,7965,54500,46697,36343,13901,11154,15340,53889,6122,57037,6965,38750,17603,13133,1918,16464,9050,71750,25695,41136,63740,78021,9005,11485,2063,15682,6276,11095,2070,22956,2682,20768,4775,24053,3618,35337,2820,24728,8631,41458,12059,36900,1593,30661,6097,24715,6209,38750,6263,21296,8768
0500000US53039,53039,"Klickitat County, Washington",30114,2150,48782,10886,55000,12914,56188,11420,41544,52939,63714,22989,42100,68453,65250,19930,63833,11028,26786,12957,28448,12401,51563,11416,25089,26029,4138,28442,61125,17600,61250,26327,61083,23982,15907,5460,25558,4144,50625,9034,26750,113518,50804,7999,10583,9911,9609,8769,13520,5654,23321,3821,20975,6590,25309,4201,30394,2908,19705,2735,32305,16139,38462,20399,31010,6835,36711,15120,35192,14452,21912,6453
0500000US53041,53041,"Lewis County, Washington",30694,961,48918,3671,50720,2149,51807,4004,46096,3589,62227,2351,65469,4178,54904,26734,60404,4871,32067,5345,41508,4115,37031,27616,30102,6443,24125,7763,54112,11520,66838,9202,35750,12198,16876,1507,20985,4576,42625,5543,16875,12999,50574,9870,11183,978,18264,6316,16997,3668,23903,1959,19731,2783,27085,2119,33400,3889,21587,3417,37711,3729,42721,8045,35207,2530,40474,4092,37048,4524,23178,5292
0500000US53043,53043,"Lincoln County, Washington",33786,3215,47824,5941,51166,2575,51115,2704,53250,16454,68393,14053,80500,19039,55833,21754,9792,100936,38333,16497,39659,16733,49792,29715,26467,10162,43693,18915,44375,5885,48542,10808,33438,24984,22461,4389,25595,1908,54688,14698,28750,31549,61103,8697,10750,11093,19259,5996,23269,14574,28508,3433,30893,11179,28105,2466,30938,5960,24261,3881,34405,11532,42206,6975,35500,2506,37321,3401,35245,2304,21250,28462
0500000US53045,53045,"Mason County, Washington",31968,1161,50655,2115,52463,7051,55201,8118,51096,6263,71083,15968,75000,20405,73792,16213,41579,20836,42950,4855,40000,10616,50549,45818,46636,4716,28678,9346,61326,20137,76622,15860,39958,8624,18691,3775,25260,7414,40968,3945,26500,17307,44226,7251,12090,5196,10205,5923,15865,6994,31531,1790,30775,4907,32016,2324,31756,3680,16170,9156,36354,11553,51719,5614,30264,2943,34960,8736,30767,1926,19651,7180
0500000US53047,53047,"Okanogan County, Washington",27624,2132,45586,4887,47463,8415,45980,10096,52067,9526,55565,5581,51339,7113,39607,19138,57475,8233,31887,9262,32750,17777,180469,144563,31357,10835,25625,34292,50344,6751,60802,7899,31908,8482,20022,2298,26942,3876,39412,15195,25203,4361,56538,12018,14272,2660,18815,5607,17895,2964,26848,2729,25494,4424,28050,3885,26380,2686,18764,3898,37723,8252,37988,16430,23333,2821,32857,14206,25208,8579,20000,6248
0500000US53049,53049,"Pacific County, Washington",28876,2846,45152,5321,48393,6519,50288,5770,39625,11920,47026,11306,-,**,61736,7965,45647,23955,32228,12101,46395,6723,46094,26411,26033,11550,11295,5868,50664,10889,60568,16596,18235,11524,17492,4084,21929,7875,41848,6901,32000,29279,42174,7366,13902,3762,14000,7704,16429,4655,23643,2032,28063,8503,22442,2527,36005,6934,29545,6274,34659,14170,42214,14592,30050,4726,22128,6385,42667,18225,35639,7801
0500000US53051,53051,"Pend Oreille County, Washington",33698,4777,50710,8187,62526,5728,63023,8013,58839,24091,52969,24276,33750,64010,51250,18378,70417,32573,31447,12282,53125,12173,112500,25960,22500,20271,10000,6534,52857,13283,64250,42331,34250,5979,16438,1696,27074,5440,35625,47765,30313,95280,41786,51958,15289,4428,16625,16901,17500,11881,25462,2349,35282,13298,24858,1468,42066,9588,35431,16098,48229,11909,52273,11981,35000,13757,30833,11525,55368,7049,17656,16460
0500000US53053,53053,"Pierce County, Washington",38373,527,55693,720,61459,892,65440,2109,53833,1709,73412,2438,75298,3461,77374,4648,53872,5631,41297,1049,44912,2309,53327,3807,40172,2104,29207,2992,60314,1639,73059,3293,42523,2154,21309,394,26666,837,50089,4770,35367,4100,65982,7467,15970,675,22023,1279,17283,908,32033,411,31292,810,32424,646,45538,1213,23393,3741,44862,2039,48331,2130,37907,1466,40575,1261,45776,2565,26495,1068
0500000US53055,53055,"San Juan County, Washington",31448,616,44973,3706,46500,6776,46125,6787,49000,12137,64167,15738,68750,18383,67500,39606,54583,29149,35395,4581,36667,30551,60500,62086,41607,9875,24286,5993,47054,4701,50625,8518,32500,11770,19598,1460,19375,5207,52500,16186,38854,3398,76719,3561,18147,2234,14864,2513,22500,5070,30010,2672,31741,1689,26477,3882,35389,3648,21726,9467,33194,6855,42000,5983,33362,3578,37813,9662,33750,3933,21932,6024
0500000US53057,53057,"Skagit County, Washington",33079,1653,52251,1988,57490,5836,62474,4472,46653,7001,70881,8461,79375,12584,78793,5360,47426,18800,35996,3083,36580,4740,47434,28604,35731,6453,30069,5432,60685,5740,71435,5682,36127,4823,18476,1431,25564,2567,49955,7969,30128,7651,72070,12994,14648,1609,18573,3224,16924,1578,29523,2172,29841,3922,29375,2363,39626,3279,22333,4704,40729,3554,46637,6986,35954,2310,40007,3048,45173,5182,25109,3439
0500000US53059,53059,"Skamania County, Washington",36586,1608,56208,4452,60167,6451,61332,8052,49069,9452,83958,18010,93942,23605,59464,41663,61364,6114,43500,13407,46902,26277,42500,33134,31875,27995,41500,137254,54917,19542,54250,18189,82692,57932,19871,7328,31688,10129,79896,9823,79583,19724,83250,13772,14938,3543,20096,7978,11196,5434,26771,5203,20781,10932,30213,4432,50387,8374,22708,11155,51136,13718,53750,20719,29592,2602,29292,17717,32464,6854,21602,5078
0500000US53061,53061,"Snohomish County, Washington",42374,388,65838,823,70332,1206,75296,1927,61045,1526,85749,2105,82759,2002,92356,3229,70379,6513,40773,1029,41554,2001,57463,7916,35475,4165,36856,4418,62478,1526,71837,2367,44395,2906,22283,562,27397,1581,61564,3142,44094,4221,71982,3507,16623,729,23582,1716,19127,1852,34227,922,32382,1894,34862,771,50284,1120,23844,1437,46678,1934,55209,2677,38014,1872,41960,994,40227,2538,24956,2415
0500000US53063,53063,"Spokane County, Washington",32045,358,51073,745,52646,1372,58514,3039,46421,2811,57983,3704,56240,5618,64950,8496,49299,3469,38290,1903,36656,1386,64032,11207,37073,3052,30904,4138,60395,1660,69904,3320,38821,3587,17921,820,24353,1311,46926,7157,35206,9257,59142,8091,15014,852,19131,1655,14891,1187,28877,857,29600,1990,28647,822,37018,1627,25500,8610,36210,1677,40989,1490,30011,1316,30617,1437,34535,3650,22199,1932
0500000US53065,53065,"Stevens County, Washington",31388,1348,44435,3024,45518,5334,43700,7030,48398,6974,52273,8193,61250,23337,50089,17365,53125,13458,35371,3333,35625,3272,44063,14284,34487,8836,21071,2300,52192,9353,62969,12783,46750,5723,17175,3394,25666,2507,61406,24747,20000,13196,74904,6259,10693,1818,13178,6761,12619,4027,24680,1765,21324,3431,26112,1699,38043,4667,28558,12557,40078,6142,40750,5235,33000,3741,33697,4916,34583,8521,28182,6120
0500000US53067,53067,"Thurston County, Washington",39709,869,57022,1354,60468,1338,64500,3714,53452,2776,68691,3831,71410,2696,73491,7518,59848,4257,42492,3434,41338,2799,75685,14566,37125,7160,32156,13559,58468,5507,69603,5280,41694,5318,19726,1051,23824,3534,52724,8999,39634,4776,58516,11770,15690,1299,20373,2879,17341,2681,31904,1121,29736,3558,32872,1988,42798,4052,35348,10053,41694,4263,49033,3763,32819,2523,37316,5697,37413,4230,23205,4161
0500000US53069,53069,"Wahkiakum County, Washington",41125,5108,46750,13942,30577,41339,20938,47190,65192,65489,65500,22550,-,**,66167,1136,-,**,42143,10648,-,**,-,**,46094,18471,14643,2684,51705,46859,52216,58092,-,**,18977,20745,17917,38467,61875,80842,98036,104576,45417,6954,4583,15713,"2,500-",***,47917,81558,32500,12581,4634,21382,36250,6155,60438,17953,61188,13591,51000,25752,63750,53675,41776,10626,70795,51832,40855,19330,27250,43116
0500000US53071,53071,"Walla Walla County, Washington",28941,2193,48771,2708,54779,6665,57276,7797,46075,5199,51215,3128,50515,4106,59861,16777,51974,14064,33243,6400,45542,4462,46354,7528,27177,8730,23807,27752,61867,8565,72194,6799,42631,2205,17095,2068,26521,5816,48511,4184,15833,28260,50827,1669,11881,3289,17308,4878,12159,5069,21414,1885,19556,4612,23306,2731,31414,1728,22463,3424,40409,4501,32091,6361,24790,3398,29223,3131,32159,10386,16716,3899
0500000US53073,53073,"Whatcom County, Washington",30541,639,49055,2569,53152,4111,55007,5324,50739,6167,59105,3993,57356,6925,67457,7009,37130,14461,34358,3785,38837,5984,52083,20280,33488,6556,30153,7352,59444,5258,69255,6849,30313,3382,17275,996,21526,1051,43601,15996,28110,6554,81859,4235,15395,1330,15991,3445,15234,1859,25634,935,24769,1594,26126,1115,37103,3418,22016,2563,40196,3536,43890,6354,31282,1863,31974,1986,41344,3820,21294,7068
0500000US53075,53075,"Whitman County, Washington",22716,1115,36914,2924,46366,3169,47500,3056,43243,8203,28648,8495,20556,5146,48628,16967,29265,10493,25047,4087,37129,9884,64583,16695,25682,6708,6452,5406,43980,6906,53125,12148,31417,4124,8949,922,10625,3291,20778,17273,7213,18808,63333,16158,7402,1156,10792,4729,10913,2538,14278,4413,8885,2898,20123,4672,27685,5729,16489,9338,34688,16074,35400,9690,26407,1352,26897,2043,32316,7650,8421,6450
0500000US53077,53077,"Yakima County, Washington",27043,586,48074,2215,51134,1109,51890,1641,48238,5677,54286,6707,49643,15459,62938,1979,45729,6002,37564,4527,40737,3266,72404,18103,33423,4257,33070,5600,53487,9194,68311,7968,39304,3700,18449,898,24303,1951,41669,3231,28641,14641,48359,6435,14024,2380,20731,2294,14203,1425,27910,1256,24600,3968,29174,1053,22558,926,19872,691,36989,3836,41129,1212,25559,1189,27283,2269,33240,3238,21222,877
0500000US54001,54001,"Barbour County, West Virginia",23600,2026,37155,4198,35972,8337,36319,23105,27344,22954,66944,6754,43958,16365,67361,131843,52031,36785,27279,9308,37900,8373,47045,6835,23000,3423,32554,44336,46336,8584,54688,4914,32692,17524,15664,2658,20967,11065,24098,2082,21875,1866,24890,14316,11515,4339,9444,5178,15172,2979,18279,2666,16083,3451,21928,1742,34861,13683,19028,17541,33272,13777,45250,16614,28276,5291,30879,2305,30938,10217,17900,4520
0500000US54003,54003,"Berkeley County, West Virginia",36058,1153,51806,1823,56898,7381,60356,7907,52472,12249,79709,10606,90072,8376,66781,10388,60461,10747,41988,2138,37255,8115,52321,23906,42696,1842,41667,17914,50826,4512,60946,10190,43039,1763,18719,1462,26711,3317,51427,5832,36884,8933,55592,4740,11804,1775,21864,3831,10699,2790,26756,1977,22770,2929,29324,1704,42683,2122,26020,28061,43253,3419,42417,3080,35226,2868,40915,2261,43315,5571,24020,4761
0500000US54005,54005,"Boone County, West Virginia",32341,2199,43341,3901,61481,4103,66279,9660,60463,10933,70223,37448,70942,741,32500,34605,-,**,37949,3325,31250,9540,19205,34057,38320,2616,44881,53100,42432,8350,56250,26626,41500,4997,17826,3943,26136,3371,25781,5938,21167,11295,52188,3046,11875,3514,21222,5226,14896,9005,24736,4120,18042,4209,28438,4839,62647,4738,-,**,62500,4982,67273,27460,33906,5800,39250,7274,31820,5344,28355,20316
0500000US54007,54007,"Braxton County, West Virginia",28554,3064,32056,4686,35296,7594,35875,12348,12308,58477,37976,9739,35417,28271,54375,27114,39107,16001,30313,6368,31250,404,44375,11636,26250,4626,18864,60025,27159,24951,24946,45437,30417,22098,18339,2998,18155,7578,51557,3586,58125,13503,50859,31596,12226,5129,17868,9388,20696,2314,25766,2929,17692,6642,26813,2845,41378,7390,29750,17667,50561,9293,14798,4646,46584,5485,56136,16669,46479,8508,25714,9107
0500000US54009,54009,"Brooke County, West Virginia",31348,1271,43703,3738,50284,5187,51921,8098,36841,7529,60938,36272,36250,13466,81061,41612,-,**,41066,7783,34830,17922,41985,200367,45608,7057,15547,23771,39879,3295,41513,8123,36571,3397,16451,1958,25492,9935,22054,40074,17133,34608,33194,40777,12733,3733,23781,13235,16592,5370,22357,2023,15393,8409,24789,3542,45699,9156,-,**,38789,9658,51007,2822,30947,1898,35298,6151,25765,4671,19514,19305
0500000US54011,54011,"Cabell County, West Virginia",28323,1511,44636,2316,49604,5969,51974,6564,38846,6707,53729,9839,50909,17370,70625,22369,36326,10384,38946,4772,34417,5189,77344,8098,40084,4359,16875,15081,49028,4587,58191,3453,27605,5144,16324,621,21166,2192,42708,2662,31094,32654,43607,2135,11976,1348,16276,1036,16766,1933,22162,1255,19405,4981,23490,2032,37794,4664,30500,11345,36573,5442,42705,8380,35154,2337,36750,9537,36353,875,19390,6976
0500000US54013,54013,"Calhoun County, West Virginia",30724,2149,36458,7991,52674,17309,50417,47246,53256,7031,62708,55892,-,**,35536,7663,-,**,30536,5857,55750,35838,27208,15624,31046,2300,-,**,41650,953,48750,9243,-,**,22969,9862,28833,7757,5833,15223,-,**,-,**,14107,4553,31042,10905,21042,80580,17829,3906,14188,1256,20366,2680,47835,14050,-,**,49360,14765,21029,42760,32201,2551,37639,19349,31188,8167,30735,9038
0500000US54015,54015,"Clay County, West Virginia",27260,4585,35682,8904,46167,18625,40938,31327,57778,21721,42250,17260,41250,18797,-,**,-,**,32460,13908,38068,24748,-,**,32247,12704,-,**,20985,1576,22045,20664,14205,4236,19919,4472,22668,13152,27344,45470,26745,19070,-,**,11574,10416,16705,16659,10885,8784,17468,4262,15732,3829,20673,4509,43710,12638,15278,14239,51169,7608,33125,9123,29028,14752,36319,7965,24115,35584,17143,16406
0500000US54017,54017,"Doddridge County, West Virginia",30982,2836,42292,5942,52344,14346,53417,22009,51625,9188,43676,12150,-,**,-,**,-,**,34766,11376,24345,15017,51250,21397,45764,9906,-,**,38594,6037,41761,11006,31576,6532,17232,8465,20833,2064,29531,18747,-,**,30556,32487,11591,9698,14000,23909,13824,7039,26061,9374,11019,9569,37595,13175,31585,5397,-,**,26684,5704,36406,29209,38285,4053,30893,3752,39423,18183,39830,16102
0500000US54019,54019,"Fayette County, West Virginia",30241,1209,41250,1431,51427,3395,52214,3712,49625,11870,44659,22567,48750,35425,62773,28763,32788,9917,34161,3918,35759,6870,150820,126746,34746,5022,22455,12131,40750,7125,50500,11036,26858,5548,16820,1351,15587,3058,27321,8694,18269,7718,39583,12648,14583,4748,19018,2888,12101,3147,24205,2139,24419,3383,23998,2627,45521,8150,9954,17279,51919,5453,36000,6625,31168,1309,32434,13575,27196,3569,33040,3722
0500000US54021,54021,"Gilmer County, West Virginia",26280,2191,34545,5045,40735,16350,38333,19894,46591,26250,36985,18426,-,**,56477,14828,-,**,33056,5150,30871,1382,75682,22194,38693,6787,"2,500-",***,32946,25542,59474,79511,22938,2123,12404,3761,13790,997,33438,35366,65481,107990,27083,36728,8462,6553,10938,10851,17607,10963,18417,4518,16458,11325,20331,6432,36250,11215,-,**,60278,22324,28625,7868,29423,4566,23641,15228,38571,7200,27083,35229
0500000US54023,54023,"Grant County, West Virginia",30022,2123,37500,6960,46875,11808,46771,13796,50104,37881,40536,49524,-,**,26250,46423,-,**,28125,13761,27852,11193,-,**,34688,24159,31250,78801,37273,10180,40526,5750,29750,14288,14409,2967,4663,7411,7393,19920,7286,16920,-,**,22115,5897,14554,13265,14246,1841,24318,5098,24632,23286,23984,5860,41063,7482,-,**,45250,7231,35000,7766,29082,3527,30257,3383,28438,4302,25862,6910
0500000US54025,54025,"Greenbrier County, West Virginia",28833,1733,37489,4588,37289,5973,37474,6313,37073,16643,53333,10931,75972,14957,56193,24501,34926,2930,36176,2975,43616,10261,33819,33142,36599,5719,32000,11086,40423,5806,57197,19267,25504,4250,16514,1787,19219,5700,27380,21269,26364,18350,42813,37260,12727,3027,17475,5607,15000,1945,23360,1602,23224,3278,23470,1827,37294,5812,9000,32499,41846,2957,27096,13449,30898,4409,35633,4075,29353,6012,21100,4429
0500000US54027,54027,"Hampshire County, West Virginia",30335,1401,40583,5487,62337,19269,62065,20297,85216,62880,41350,37806,41550,23809,36528,22695,82083,97363,31200,5544,16621,2089,28935,14362,37289,6228,25789,24807,37683,15585,52315,6115,28158,9652,17685,4502,25833,1657,30402,17607,31181,26159,30033,25186,13370,5029,15417,7040,15127,6186,23929,2317,19222,4021,25605,2082,36897,2847,20263,24580,35625,5104,39982,3650,33310,3768,41139,5514,35066,5538,23546,5596
0500000US54029,54029,"Hancock County, West Virginia",28638,2468,42710,4553,45759,11179,56520,13869,36186,6541,63902,12886,58750,23745,80337,9644,35795,7317,36832,3664,28512,3213,39655,20425,37218,3955,35750,13492,50116,15941,63906,4843,28036,9055,15715,1158,22331,4099,29688,16364,16027,7480,41855,2588,14583,4773,14367,3793,15080,5297,24638,2406,24297,4842,24763,2601,36370,15889,15156,21689,34733,23517,39500,25488,33125,4835,35179,5944,27149,10758,33375,10099
0500000US54031,54031,"Hardy County, West Virginia",26545,2114,39178,3654,39250,8025,39556,9701,33281,36144,-,**,-,**,-,**,-,**,35288,5220,33107,4555,-,**,41898,5154,8313,34869,47038,8291,56429,7098,36319,25722,20625,8444,23750,16825,40022,5856,52333,157379,38945,6822,11510,2443,26823,7498,11458,14492,25599,6930,25141,10002,27674,9465,29338,15904,18542,16038,40046,11027,34659,22942,24540,2680,22640,1601,41182,9308,25990,6134
0500000US54033,54033,"Harrison County, West Virginia",32141,1043,49215,2447,56077,7036,60690,6516,49978,8071,62000,7901,66170,16013,59500,16701,53409,15310,37593,4711,29907,5614,58938,6436,36958,4895,36250,4689,47419,3972,55223,4800,32768,10160,18518,1752,20120,5541,41225,2629,31597,3689,49189,6970,12324,2613,19485,2757,16154,2263,25250,1896,21020,2436,27469,3386,38103,4036,"2,500-",***,36062,2867,42386,9715,31816,2936,36250,5278,40264,5292,22500,5735
0500000US54035,54035,"Jackson County, West Virginia",30870,1737,42108,3114,41656,5061,54344,19831,36333,8735,61111,59957,-,**,105184,88301,-,**,42386,6836,35375,10624,80491,24060,42969,11246,66250,34198,41406,6410,52089,8606,27434,3133,15496,2050,23537,3787,30739,36724,-,**,-,**,7052,3138,20036,7474,15027,8905,24083,1760,21587,4873,24615,1846,47181,5934,-,**,49583,17312,45513,15791,35669,9524,43229,19750,36214,8557,33017,25558
0500000US54037,54037,"Jefferson County, West Virginia",40492,1177,62430,2754,74613,5425,79043,5820,65855,7608,85198,5128,90353,6949,76583,20291,60536,31968,41868,3093,34879,13233,88854,63198,42257,5003,31563,20722,47730,7459,56500,8533,37734,8998,19053,1657,23438,7212,61466,8336,46917,13951,64813,8509,12368,2418,19531,4145,17738,6393,29183,2846,22676,2880,31886,1849,46624,7124,21300,63794,42198,7687,55294,5511,31933,2844,40072,10190,27663,8342,26200,9300
0500000US54039,54039,"Kanawha County, West Virginia",32926,988,48281,1560,51573,1565,56558,3889,46571,2633,54876,4376,47985,5520,72101,10154,50000,8393,40945,1598,31959,1668,67717,3704,39473,2808,38776,5952,48372,2665,57115,3514,32132,1987,17050,796,21454,1731,34640,6658,26938,3974,48160,4973,13777,1241,16292,2231,16213,1197,27794,1155,25539,3432,28867,1084,40982,1154,21875,39911,39561,4446,42646,4702,32934,2647,39464,4096,33467,2990,23819,2982
0500000US54041,54041,"Lewis County, West Virginia",30049,1836,46438,6556,57440,7347,62262,10033,42679,23503,93000,5479,92115,15805,92944,22734,-,**,36667,12562,48452,15751,53083,15823,31628,7744,-,**,37101,7125,42195,5308,33563,14254,13844,2272,23966,2385,55855,5218,56111,22847,55625,15973,11370,1091,12545,2334,10161,3277,22614,2229,20754,4011,24773,3087,38036,7685,16917,22829,41929,5691,33673,2545,34615,7492,43547,3255,35189,10178,21964,6234
0500000US54043,54043,"Lincoln County, West Virginia",28421,3443,42390,5306,49519,30763,47853,19292,75909,36669,64044,26129,34958,10665,65938,19674,-,**,38938,7992,46157,11367,56597,52244,36864,5677,4832,48363,37155,11254,65875,20109,17420,21130,11869,3076,25759,3002,21359,7323,21359,7323,-,**,11736,4338,16130,4143,7219,1570,25188,4987,17699,7308,27208,3332,52272,10339,-,**,54000,13769,50592,28241,41920,25365,56923,22553,64643,33359,25722,14890
0500000US54045,54045,"Logan County, West Virginia",31355,2272,41752,3706,42763,11755,40938,18580,43092,17986,51964,19132,56280,485,51458,40578,21250,11697,38513,2472,35658,4747,44948,20704,39417,2639,23542,31952,44841,4357,56146,7475,37019,8303,15391,2580,11905,10941,32095,13824,31788,26156,40134,16555,9583,2340,19459,2690,11806,1499,23842,2925,24650,5481,23372,2864,51176,8158,14146,14881,61157,16751,39612,19408,36909,3974,37042,6383,39263,7034,35530,10418
